date,open,high,low,close,volume
2024-09-12,78.99,79.905,78.6221,79.66,14884850
2024-09-13,79.82,80.685,79.69,80.6,12994100
2024-09-16,80.84,81.02,80.14,80.56,15346370
2024-09-17,79.76,80.26,78.26,78.6,21065940
2024-09-18,78.64,79.41,78.28,79.03,15684880
2024-09-19,79.05,79.09,77.49,78.04,21525690
2024-09-20,78.23,79.61,78.11,79.06,39534250
2024-09-23,79.07,80.4374,79.07,80.33,12147260
2024-09-24,80.48,80.91,80.24,80.67,14651130
2024-09-25,80.89,81.6,80.68,81.4,14163790
2024-09-26,81.04,81.2,79.26,79.92,17061130
2024-09-27,79.9,80.2875,79.6,79.78,11899050
2024-09-30,79.89,80.94,79.86,80.75,19008190
2024-10-01,80.68,81.53,80.435,81.27,16054250
2024-10-02,80.99,80.99,80.12,80.43,16618270
2024-10-03,80.3,80.575,79.85,80.43,11640420
2024-10-04,80.05,81.115,79.85,80.94,11591390
2024-10-07,80.69,80.94,78.98,79.1,16791650
2024-10-08,79.62,79.82,79.07,79.71,15269960
2024-10-09,79.82,80.5,79.75,80.4,12413030
2024-10-10,80.31,80.32,79.46,79.61,10812700
2024-10-11,79.7,80.13,79.37,80.1,9570734
2024-10-14,80.05,80.51,79.76,80.29,9914477
2024-10-15,80.67,81.8201,80.51,81.65,13276220
2024-10-16,81.53,81.66,80.62,81.22,11123250
2024-10-17,81.27,81.5,80.645,80.89,9424705
2024-10-18,80.87,81.69,80.66,81.31,12324150
2024-10-21,81.23,81.5496,80.72,80.81,9750376
2024-10-22,81.11,82.225,80.825,82.02,12240150
2024-10-23,81.89,83.34,81.8,83.27,13058240
2024-10-24,82.96,83.315,82.58,83.04,11645860
2024-10-25,83.2,83.3,82.435,82.51,8959412
2024-10-28,82.75,83.08,82.47,82.75,7990186
2024-10-29,82.67,82.86,81.665,81.7,9682403
2024-10-30,81.6,81.83,81.3,81.39,9268824
2024-10-31,81.29,82.44,81.22,81.95,15538970
2024-11-01,82.53,82.53,81.54,82.19,12181830
2024-11-04,82.2,82.905,82,82.45,11731040
2024-11-05,82.68,83.77,82.51,83.68,10612490
2024-11-06,85.14,85.54,82.06,83.44,19974040
2024-11-07,83.72,84.39,83.42,83.85,12665780
2024-11-08,84.28,85.42,84.23,84.83,14396540
2024-11-11,84.95,85.41,84.12,84.21,10433170
2024-11-12,84.5,85.53,84.5,84.99,12860190
2024-11-13,84.99,85.79,84.77,85.5,12802620
2024-11-14,85.03,85.76,84.34,84.47,15740730
2024-11-15,84.53,84.78,83.942,84.25,17370600
2024-11-18,84.82,84.85,83.66,84.08,25278120
2024-11-19,86.23,88.29,85.91,86.6,36340860
2024-11-20,86.6,87.2,85.91,87.18,18183190
2024-11-21,87.45,88.64,86.93,88.39,18729220
2024-11-22,89.41,90.91,88.93,90.44,23990650
2024-11-25,90.5,90.95,89.06,89.5,25078630
2024-11-26,89.89,91.88,89.84,91.31,16657020
2024-11-27,92,92.25,91.31,91.88,14358860
2024-11-29,92.26,92.64,91.82,92.5,11041180
2024-12-02,92.82,92.9887,91.95,92.64,17172950
2024-12-03,92.78,93.59,92.26,93.51,17775230
2024-12-04,93.45,94.515,93.05,94.45,17312580
2024-12-05,94.89,95.6,94.34,95.3,21932330
2024-12-06,95.54,96.18,95.33,95.7,18803500
2024-12-09,95.66,95.94,93.602,93.83,20931080
2024-12-10,94.05,95.24,93.77,94.55,13164490
2024-12-11,94.54,95.69,94.5,94.96,19682090
2024-12-12,95.68,95.715,94.09,94.09,14298630
2024-12-13,93.8,94.68,93.04,94.25,11495850
2024-12-16,94.42,95.705,94.1048,94.87,16741990
2024-12-17,95.14,95.49,94.32,95.42,23560820
2024-12-18,95.34,95.895,93.1304,93.55,24665600
2024-12-19,94.48,94.565,93.36,93.4,16606500
2024-12-20,93.01,93.7486,91.63,92.24,49350590
2024-12-23,91.5,91.5,88.91,90.35,26205380
2024-12-24,90.37,92.68,90.35,92.68,8992427
2024-12-26,92.54,92.875,92.17,92.79,10997610
2024-12-27,92.13,92.35,91.03,91.66,11384360
2024-12-30,90.73,91.07,90.13,90.57,9790196
2024-12-31,90.57,90.94,90.055,90.35,11267650
2025-01-02,89.98,90.6,89.52,90,14820440
2025-01-03,90.15,91.3,90.14,90.78,10834630
2025-01-06,90.83,92.47,90.67,91.43,14519860
2025-01-07,91.7,91.94,90.45,90.81,11238040
2025-01-08,91.11,91.845,90.82,91.8,13453630
2025-01-10,92.49,93.575,92.2,93,18140860
2025-01-13,92.12,92.43,91.1,91.53,18617080
2025-01-14,91.86,91.98,90.565,90.79,13549160
2025-01-15,91.065,91.725,90.81,91.34,17348170
2025-01-16,91.5,91.72,90.12,91.3,13267720
2025-01-17,92.07,92.26,91.05,91.94,15868210
2025-01-21,92.48,94.24,92.31,93.08,23247450
2025-01-22,93.77,94,92.52,93.23,15567060
2025-01-23,92.96,93.81,92.32,93.81,14198440
2025-01-24,93.54,95.01,93.455,94.76,14973770
2025-01-27,95.9,97.46,94.82,97.4,18880610
2025-01-28,97.23,97.84,96.7251,97.29,14641620
2025-01-29,97.425,98.17,97.22,97.5,11261440
2025-01-30,97.69,98.93,97.42,98.65,11012220
2025-01-31,99,99,97.7,98.16,16413890
2025-02-03,96.77,99.79,96.47,99.54,20484150
2025-02-04,99.97,100.95,99.69,100.77,15201190
2025-02-05,100.65,102.58,100.54,102.46,15926720
2025-02-06,102.53,103.02,101.94,102.85,13088470
2025-02-07,103,103.11,101.11,101.15,12451070
2025-02-10,101.95,102.93,101.25,102.92,15274640
2025-02-11,102.62,102.85,101.85,102.47,11953630
2025-02-12,102.12,103.9,102.04,103.61,15162130
2025-02-13,104,105.24,103.53,105.05,12604410
2025-02-14,105.3,105.3,103.6,104.04,14109460
2025-02-18,103.72,103.99,102.51,103.78,18247310
2025-02-19,103.85,104.2,102.55,104,18507980
2025-02-20,98.78,100.12,96.6808,97.21,55450920
2025-02-21,96.53,96.85,94.115,94.78,35014810
2025-02-24,94.18,94.64,92.12,93.67,29755880
2025-02-25,94.35,97.91,94.24,97.69,29331190
2025-02-26,97.7,98.725,96.07,96.2,19069720
2025-02-27,95.9,98.0399,95.8092,96.79,16431470
2025-02-28,97.79,98.86,97.17,98.61,25451260
2025-03-03,97.98,99.49,96.825,97.59,18372190
2025-03-04,95.76,97.05,94.46,94.97,25227670
2025-03-05,94.97,96.39,94.75,95.98,17638960
2025-03-06,94.8,96.19,94.1833,94.64,19957800
2025-03-07,93.94,93.95,90.76,91.72,35913160
2025-03-10,89.76,90.23,86.61,87.82,35148840
2025-03-11,87.29,89.345,87.14,87.44,28687590
2025-03-12,87.88,89.1,84.88,85.2,33301610
2025-03-13,84.94,85.45,83.87,84.5,31507750
2025-03-14,84.96,85.37,84.06,85.35,35500650
2025-03-17,85.13,87.985,84.98,87.46,26297770
2025-03-18,87.44,87.675,85.5,85.59,17850930
2025-03-19,85.95,86.785,85.62,86.33,24555860
2025-03-20,85.81,87.08,85.515,85.81,18185510
2025-03-21,85.28,86.23,84.78,85.98,26797180
2025-03-24,86.47,87.65,86.35,87.49,17900730
2025-03-25,86.76,87.305,84.62,84.76,27908570
2025-03-26,85.19,85.56,84.57,85.21,27241500
2025-03-27,84.775,86.11,84.775,85.63,16782810
2025-03-28,85.43,85.83,84.7,85.15,14790570
2025-03-31,84.76,88.2,84.37,87.79,30269310
2025-04-01,87.535,89.11,87.37,88.83,22080250
2025-04-02,88.2,90.145,88.1175,89.76,19384140
2025-04-03,86.28,89.88,86.28,87.26,33012930
2025-04-04,85.64,87.39,82.65,83.19,36209020
2025-04-07,80.24,86.26,79.81,83.83,36884940
2025-04-08,85.85,86.965,81.03,81.79,34351740
2025-04-09,83.325,90.8,83.02,89.6,46632760
2025-04-10,88.73,91.87,88.1634,90.61,34735320
2025-04-11,90.68,93.35,90.01,92.8,25508140
2025-04-14,93.27,95.44,92.9,94.73,27742920
2025-04-15,94.82,96.03,93.87,93.97,21871210
2025-04-16,94,94.3,90.61,91.19,22229110
2025-04-17,91.83,93.87,91.62,93.22,21393920
2025-04-21,93.02,94.08,91.34,92.41,18361210
2025-04-22,92.88,95.29,92.88,94.85,15407770
2025-04-23,95.0164,96.6,94.1619,94.96,18046890
2025-04-24,94.71,96.215,93.6601,95.84,13444530
2025-04-25,95.8,96.47,94.36,95.09,15317220
2025-04-28,95.1,96,94.34,95.22,12950000
2025-04-29,94.84,96.18,94.42,96.04,12679030
2025-04-30,95.94,97.78,94.93,97.25,21639860
2025-05-01,97.015,97.9,96.59,97.41,13171780
2025-05-02,97.95,99.22,97.85,98.75,16031370
2025-05-05,98.94,99.74,98.53,99.33,12439130
2025-05-06,98.74,99.47,98.41,98.55,10626000
2025-05-07,98.55,99.2308,98.31,98.83,11310190
2025-05-08,98.75,99.33,97.355,97.43,14461120
2025-05-09,96.75,97.2,96.29,96.72,13697820
2025-05-12,97.67,97.97,95.62,96.75,26783930
2025-05-13,96.5,97.32,95.225,95.88,19746660
2025-05-14,96.025,97.33,95.83,96.83,25620110
2025-05-15,94.3,96.72,91.89,96.35,44026130
2025-05-16,96.14,99.1946,95.995,98.24,33746190
2025-05-19,96.65,98.28,95.81,98.12,20041570
2025-05-20,98.555,98.8183,96.52,97.8,15609610
2025-05-21,97.125,97.7556,95.975,96.43,15742340
2025-05-22,96.54,96.96,95.815,95.93,13712160
2025-05-23,95.34,96.54,95,96.34,13668620
2025-05-27,97.3,97.795,96.58,97.58,17180940
2025-05-28,97.52,98.24,97.06,97.24,11220100
2025-05-29,97.63,97.77,96.8509,97.1,14343740
2025-05-30,96.96,98.93,96.6,98.72,29980070
2025-06-02,98.84,99.905,98.05,99.77,16999210
2025-06-03,99.565,100.89,98.57,99.98,15598640
2025-06-04,99.79,100.13,99.32,99.35,11115650
2025-06-05,99.295,99.59,97.605,97.96,15825280
2025-06-06,98.37,98.56,96.97,97.47,15599290
2025-06-09,97.4,97.85,96.77,97.45,13655700
2025-06-10,97.29,98.0892,96.48,97.32,17162470
2025-06-11,97.29,97.29,95.35,95.8,16389620
2025-06-12,94.89,95.26,93.43,94.83,17845700
2025-06-13,94.52,95.32,94.005,94.44,18694740
2025-06-16,94.75,95.78,94.095,94.29,14881660
2025-06-17,93.95,94.82,93.62,94.25,14935630
2025-06-18,94.57,95.49,94.09,95.09,11333690
2025-06-20,95.24,96.31,95.2,96.12,20604920
2025-06-23,95.92,97.93,95.67,97.87,20432350
2025-06-24,97.73,99.105,97.25,98,22403660
2025-06-25,98.31,98.56,97.15,97.26,11154680
2025-06-26,96.9,97.34,95.915,96.02,19361420
2025-06-27,96.32,97.76,96.16,97.27,31431910
2025-06-30,97.23,98.14,96.31,97.78,17803030
2025-07-01,97.6,99.1899,97.4238,98.24,15635850
2025-07-02,98.125,98.3817,97.055,97.61,12501970
2025-07-03,97.7,98.48,97.42,98.36,7686204
2025-07-07,98.23,99.35,97.62,99.35,12930910
2025-07-08,98.82,99.17,96.51,97.09,16874950
2025-07-09,97.15,97.29,96.38,96.81,13702620
2025-07-10,96.66,96.78,94.735,94.86,18894790
2025-07-11,95.005,95.5344,94.23,94.4,14595050
2025-07-14,94.51,95.84,94.38,95.78,13779080
2025-07-15,95.6,95.78,94.935,95.39,10450760
2025-07-16,95.415,95.8296,94.605,95.15,11181550
2025-07-17,95.075,95.63,94.89,95.09,11165130
2025-07-18,95.085,95.4801,94.43,95.05,14636290
2025-07-21,95.255,96.64,95.1,95.67,13450360
2025-07-22,95.84,96.67,95.74,95.85,9049130
2025-07-23,96.01,96.29,95.29,95.68,9729672
2025-07-24,95.57,96.955,95.35,96.6,14991520
2025-07-25,96.84,97.65,96.53,97.47,12868470
2025-07-28,97.28,98.125,97.075,97.61,12293060
2025-07-29,97.78,98.72,97.34,98.33,14034270
2025-07-30,98.61,98.88,97.29,97.59,13864100
2025-07-31,97.44,98.63,97.31,97.98,15651350
2025-08-01,98,98.83,97.6705,98.49,16750410
2025-08-04,98.2,99.91,98.2,99.59,19050210
2025-08-05,99.67,100.47,98.91,99.31,17977010
2025-08-06,99.46,103.685,99.46,103.36,23738420
2025-08-07,103.46,103.9,102.11,103.12,12509480
2025-08-08,103.37,104.72,103.15,103.73,12394720
2025-08-11,103.9,104.33,103.11,103.93,12856710
2025-08-12,104.25,104.31,103.37,103.62,17919330
2025-08-13,102.15,102.805,100.85,100.99,19398500
2025-08-14,101.22,101.44,100.72,100.85,10858450
2025-08-15,100.63,100.77,99.5402,100,13604940
2025-08-18,100,100.875,99.915,100.7,11656140
2025-08-19,100.96,102.43,100.8,101.29,16999000
2025-08-20,101.15,102.65,100.93,102.57,18655030
2025-08-21,99.41,99.45,96.95,97.96,51825050
2025-08-22,98.065,99.05,96.76,96.83,32695180
2025-08-25,97,97.58,96.07,96.07,18956140
2025-08-26,96.275,96.47,95.42,96.05,22270350
2025-08-27,95.9,96.315,95.6,96.08,12925660
2025-08-28,96,96.57,95.7,96.11,19241630
2025-08-29,96.1,97.025,95.795,96.98,15600270
2025-09-02,97.23,97.85,96.51,97.85,15351290
2025-09-03,97.85,99.44,97.5,99.44,18995910
2025-09-04,99.91,101.35,99.65,100.93,15640900
2025-09-05,101.08,101.48,99.55,100.51,13748450
2025-09-08,100.85,102.36,100.42,102.28,13685740
2025-09-09,102,102.49,101.55,102.29,11819660
2025-09-10,101.95,102.45,100.39,100.41,17934870
2025-09-11,100.99,102.775,100.28,102.65,15900790
2025-09-12,102.535,103.975,102.36,103.49,11641930
2025-09-15,103.65,103.98,103.405,103.69,10756880
2025-09-16,103.85,104.21,103.13,103.42,14481860
2025-09-17,103.73,106.11,103.73,104.27,25382020
2025-09-18,103.78,104.635,102.12,103.6,14869390
2025-09-19,103.81,103.94,102.09,102.33,34791570
2025-09-22,102.45,103.2,101.921,102.82,12861950
2025-09-23,102.41,102.68,101.33,102.52,13158660
2025-09-24,103.04,103.47,102.475,102.73,11391830
2025-09-25,103.215,103.51,102.58,103.05,13366750
2025-09-26,102.875,103.49,102.47,103.16,11859270
2025-09-29,103.05,103.31,102.075,103.08,15477160
2025-09-30,103,103.935,102.72,103.06,13873390
2025-10-01,102.56,102.86,100.55,101.96,16142770
2025-10-02,101.45,102.135,99.87,101.7,15605360
2025-10-03,101.46,102.815,101.2,102.07,11867480
2025-10-06,101.88,103.065,101.58,102.7,13303560
2025-10-07,102.38,103.25,100.95,103.24,15538860
2025-10-08,103.02,103.26,102.15,102.9,13584080
2025-10-09,103.13,103.45,100.37,101.77,19508020
2025-10-10,102.05,103.629,101.52,101.84,18519440
2025-10-13,101.37,102.45,101.07,102.12,10871180
2025-10-14,104.05,107.92,102.892,107.21,30859500
2025-10-15,107.32,109.555,107.3,109.03,21416290
2025-10-16,109.2,109.575,105.66,106.47,16366170
2025-10-17,107.17,108.2,106.22,107.73,13735590
2025-10-20,107.85,108.25,106.61,107.05,10581220
2025-10-21,107.33,107.48,106.18,106.22,10899730
2025-10-22,106.55,107.765,105.655,107.14,12296490
2025-10-23,107.35,107.57,105.78,106.86,11408240
2025-10-24,107.07,107.165,105.51,106.17,10317960
2025-10-27,106.34,106.36,104.15,104.47,16375860
2025-10-28,104.06,104.14,103.05,103.17,13322990
2025-10-29,102.905,103.67,102.11,102.46,11986410
2025-10-30,102.2,103.37,101.96,102.23,14065080
2025-10-31,101.7,102.095,100.18,101.18,20237020
2025-11-03,100.815,101.8,100.4,101.59,14811690
2025-11-04,102.13,102.62,101.46,102.27,12636350
2025-11-05,101.74,102.675,100.85,101.47,13356820
2025-11-06,101.34,101.93,100.03,101.68,14866030
2025-11-07,102.13,102.97,101.73,102.59,17248720
2025-11-10,102.15,102.665,101.602,102.42,14507600
2025-11-11,102.5,103.74,102.32,103.44,13182140
2025-11-12,103.35,103.598,102.663,103.44,12084410
2025-11-13,103.59,103.93,102.02,102.54,18088510
2025-11-14,100.2,102.49,98.88,102.48,23424210
2025-11-17,102.58,103.315,102.1,102.95,15289370
2025-11-18,102.98,103.343,101.38,101.39,17604460
2025-11-19,101.58,101.71,99.68,100.61,22157030
2025-11-20,103.94,107.91,102.68,107.11,50375920
2025-11-21,107.98,108.15,104.724,105.32,41420780
2025-11-24,105.36,106.27,103.76,104.06,42519160
2025-11-25,104.61,107.42,104.23,107,20212880
2025-11-26,107.2,109.59,107.17,109.1,17783280
2025-11-28,109.3,110.7,109,110.51,9846525
2025-12-01,110.51,111.755,110.36,111.53,17236750
2025-12-02,111.47,112.647,110.79,112.41,18711770
2025-12-03,112.5,114.89,112.221,114.41,24478280
2025-12-04,113.62,114.885,113.163,114.84,25905150
2025-12-05,114.73,116.27,114.675,115.11,23956430
2025-12-08,114.57,114.99,112.3,113.56,22700750
2025-12-09,113.95,115.72,113.021,115.06,24326690
2025-12-10,115.35,116.23,112.99,113.18,22859580
2025-12-11,113.14,115.87,112.85,115.52,21586640
2025-12-12,115.26,116.95,115.02,116.7,19092410
2025-12-15,116.925,117.45,115.64,116.79,18713740
2025-12-16,116.575,116.88,114.95,115.42,19642350
2025-12-17,115.2,116.39,115.07,115.66,16177750
2025-12-18,115.01,116.48,114.61,114.83,21476680
2025-12-19,115.135,115.28,113.525,114.36,50043760
2025-12-22,114.01,114.32,112.22,112.6,21473910
2025-12-23,111.99,112.349,110.7,110.9,20319920
2025-12-24,110.9,111.71,110.55,111.61,9009629
2025-12-26,111.72,111.97,111.36,111.74,9003791
2025-12-29,111.59,112.78,111.57,112.53,12979570
2025-12-30,111.89,112.69,111.835,111.92,11730590
2025-12-31,111.73,112.25,111.315,111.41,11487430
2026-01-02,111.425,112.79,111.12,112.76,14306560
2026-01-05,112.82,113.73,112.148,112.71,19557620
2026-01-06,112.4,114.79,111.99,114.34,20120820
2026-01-07,114.185,114.73,112.1,112.72,23306000
2026-01-08,111.29,113.47,109.812,113.07,24058260
2026-01-09,112.255,115.455,112.255,114.53,21902860
2026-01-12,117.5,118.84,116.412,117.97,49182080
2026-01-13,117.89,120.51,117.73,120.36,31222060
2026-01-14,120.19,121.235,119.03,120.04,32764040
2026-01-15,119.98,120.87,118.73,119.2,34559430
2026-01-16,118.67,120.6,116.9,119.7,415144600
2026-01-20,120.89,121.62,117.61,118.71,45333980
2026-01-21,118.075,120.49,117.545,119.36,34811700
2026-01-22,119.29,119.52,117.65,117.83,24547330
2026-01-23,118.17,118.61,117.136,117.73,20806910
2026-01-26,117.81,118.85,117.39,117.64,19552230
2026-01-27,117.5,117.63,115.48,116.94,22968630
2026-01-28,116.635,117.457,115.865,116.57,16342000
2026-01-29,116.45,117.655,116.07,117.41,16381110
2026-01-30,116.905,119.41,116.6,119.14,22215390
2026-02-02,119.5,124.2,119.05,124.06,31210060
2026-02-03,123.65,128.165,123.65,127.71,32018680
2026-02-04,128.13,129.41,127.09,128,27531790
2026-02-05,128.58,129.6,126.56,126.94,30517790
2026-02-06,127.29,131.7,127.05,131.18,26593430
2026-02-09,131.42,131.79,128.09,129.02,27197290
2026-02-10,128.94,129.34,126.39,126.7,24661950
2026-02-11,126.695,129.74,126.63,128.77,19232140
2026-02-12,129.38,134.49,129.31,133.64,33382690
2026-02-13,132.7,134.65,131.75,133.89,24131180
2026-02-17,133.11,134.69,128.16,128.85,37995930
2026-02-18,128.13,128.865,125.77,126.62,36485000
2026-02-19,128.5,130.1,124.4,124.87,42993260
2026-02-20,123,123.48,121.05,122.99,35150950
2026-02-23,123.52,126.8,122.96,125.81,25662810
2026-02-24,125.9,128.04,124.91,126.75,20161160
2026-02-25,126.605,127.4,125.42,125.75,17345740
2026-02-26,125.98,127.33,123.94,124.42,18638350
2026-02-27,125.515,128.6,125.145,127.95,29205470
2026-03-02,127.46,128.75,127.05,127.1,17091520
2026-03-03,126.52,128.368,125.67,127.91,16480390
2026-03-04,127.11,128.17,126.24,127.81,16434130
2026-03-05,125.38,125.679,121.65,123.31,28604880
2026-03-06,122.495,124.185,121.62,123.8,21553050
2026-03-09,123.689,124.505,122.5,124.34,19375940
2026-03-10,124.21,126.099,123.35,125.12,18793640
2026-03-11,125.305,125.49,123.05,123.49,18176460
2026-03-12,122.295,125.39,122.28,125.33,21751580
2026-03-13,125.39,126.685,124.97,126.52,15194090
2026-03-16,126.76,126.98,124.83,125.99,20463180
2026-03-17,126.65,127.19,124.86,125.08,19895030
2026-03-18,124.333,124.61,121.83,121.98,19734860
2026-03-19,122.4,122.75,119.27,121.09,17927690
2026-03-20,120.63,121.3,118.02,119.02,57545640
2026-03-23,120.48,121.13,119.045,120.72,22181470
2026-03-24,120.625,124.11,120.49,122.05,17269590
2026-03-25,122.81,123.485,121.778,123.06,16597270
2026-03-26,123.61,123.8,121.79,122.18,16442510
2026-03-27,122.03,124.27,121.82,122.89,16543340
2026-03-30,123.71,125.26,123.14,123.5,20428910
2026-03-31,123.43,125,122.84,124.28,21330350
2026-04-01,123.8,125.23,123.13,124.74,17039650
2026-04-02,125.15,125.9,124.15,125.79,11898350
2026-04-06,125.81,126.98,125.37,126.79,10850380
2026-04-07,126.19,126.36,121.79,122.49,16076010
2026-04-08,122.28,127.3,121.33,127.26,20194260
2026-04-09,127.085,129.69,126.82,129.13,13853070
2026-04-10,128.715,128.928,126.22,126.77,13893960
2026-04-13,126.29,126.3,123.95,124.57,14510630
2026-04-14,123.15,125.2,122.545,125.05,15320780
2026-04-15,124.63,125.07,123.18,124.76,17001400
2026-04-16,124.33,125.94,123.965,124.82,18324540
2026-04-17,124.57,127.57,123.37,127.5,24763650
2026-04-20,127.87,129.47,127.32,127.92,18933590
2026-04-21,127.83,129.77,127.48,129.6,17312390
2026-04-22,130,130.45,128.84,129.98,17624490
2026-04-23,130.57,132.46,130.49,132.03,16376000
2026-04-24,131.94,132.12,129.281,129.92,16016320
2026-04-27,129.615,129.81,127.395,127.59,17029470
2026-04-28,129.34,129.77,126.78,127.59,16341770
2026-04-29,126.68,128.08,125.91,128.01,16538800
2026-04-30,128.02,132.43,127.95,131.93,19867700
2026-05-01,131.915,133.37,130.98,131.6,10480870
2026-05-04,130.41,131.75,129.68,130.33,10340670
2026-05-05,130.51,131.73,130.3,130.79,10637310
2026-05-06,130.86,131.15,129.53,130.08,16371550
2026-05-07,129.895,130.6,128.665,130.2,14935410
2026-05-08,130.315,131.41,130.25,130.43,15183660
2026-05-11,130.18,130.6,126.38,127.59,18699180
2026-05-12,128.075,131.12,127.72,130.35,17935360
2026-05-13,129.19,132.53,128.77,131.47,13786550
2026-05-14,131.355,132.78,130.86,132.46,14200410
2026-05-15,133.69,133.95,130.785,131.45,25322970
2026-05-18,131.52,133.47,131.125,133.34,17183220
2026-05-19,132.94,135.155,132.06,134.2,16957140
2026-05-20,132.905,133.65,130.33,130.85,28471630
2026-05-21,124.408,125.8,120.39,121.34,53006570
2026-05-22,121.34,121.95,118.91,120.27,30330580
